event_date,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,admin1,admin2,admin3,location,source_scale,notes,fatalities
5-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Santander,Guavata,,Guavata,Subnational,"Around 5 May 2021 (week of), in Guavata (Santander), protesters rallied as part of nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform and to demand improvements in health, education, security, among other issues. [size=no report]",0
5-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Government of Colombia (2018-); AV: Green Alliance,6,,,0,60,Boyaca,Paipa,,Paipa,National,"On 5 May 2021, in Paipa, Boyaca department, citizens participated in an anti-government protest organized by the National Strike Committee. The group joined a nationwide strike to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. The mayor (AV Party) of the city participated in the protest. [size=no report]",0
5-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Santander,Charala,,Charala,Subnational,"Around 5 May 2021 (week of), in Charala (Santander), protesters rallied as part of nationwide anti-government demonstrations called by the National Strike Committee. They protested against a tax reform and to demand improvements in health, education, security, among other issues. [size=no report]",0
5-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Indigenous Group (Colombia),6,,,0,60,Valle del Cauca,Cali,,Santiago de Cali,National,"On 5 May 2021, in Santiago De Cali, Valle del Cauca department, citizens, including indigenous people, gathered at 19 different places of the city joining a nationwide strike organized by the National Strike Committee to demand improvements in health, education, security, among other issues. Additionally, protesters rallied against the increasing number of reports on police brutality across the country. [size=no report]",0
4-May-21,Riots,Violent demonstration,Rioters (Colombia),CNP: National Strike Committee,5,Police Forces of Colombia (2018-),,1,15,"Bogota, D.C.","Bogota, D.C.",,Bogota,National-International,"On 4 May 2021, across Bogota (Bogota, D.C.), clashes between rioters and police resulted in 71 wounded civilians and 19 injured police as well as damage to or destruction of 25 police command posts during demonstrations tied to the ongoing nationwide anti-government movement organized by the National Strike Committee. 90 wounded, no fatalities. [size=no report]",0
4-May-21,Protests,Peaceful protest,Protesters (Colombia),Labour Group (Colombia),6,,,0,60,Antioquia,Santuario,,El Santuario,Subnational-National,"Around 4 May 2021 (as reported), in El Santuario municipality (Antioquia), truck drivers blocked a highway to protest against high toll prices. [size=no report]",0
4-May-21,Riots,Violent demonstration,Rioters (Colombia),CNP: National Strike Committee,5,Police Forces of Colombia (2018-),,1,15,Santander,Giron,,Giron,Subnational-National,"On 4 May 2021, in Giron (Santander), violent clashes were reported between police using tear gas and demonstrators using molotov cocktails. The latter were taking part in an ongoing nationwide anti-government demonstration organized by the National Strike Committee. One police officer was injured. [size=no report]",0
4-May-21,Protests,Protest with intervention,Protesters (Colombia),CNP: National Strike Committee; Teachers (Colombia),6,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,16,Antioquia,Medellin,,Medellin,Subnational-National,"On 4 May 2021, in Medellin (Antioquia), ESMAD police reportedly surrounded and beat protesters in Los Deseos park, wounding a teacher, while other protesters blocked roads as part of an ongoing nationwide anti-government demonstration organized by the National Strike Committee. [size=no report]",0
4-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee,6,,,0,60,Santander,Piedecuesta,,Piedecuesta,Subnational-National,"On 4 May 2021, in Piedecuesta (Santander), protesters took part in an ongoing nationwide anti-government demonstration organized by the National Strike Committee. No violence was reported, though some reports mention the remains of incendiary devices. [size=no report]",0
4-May-21,Riots,Violent demonstration,Rioters (Colombia),CNP: National Strike Committee,5,Civilians (Colombia),Health Workers (Colombia),7,57,Cundinamarca,Tocancipa,,Tocancipa,National,"On 4 May 2021, in Tocancipa (Cundinamarca), rioters attacked an ambulance as it attempted to drive through roads blocked by demonstrators as part of an ongoing nationwide anti-government demonstration organized by the National Strike Committee. A mother was giving birth in the ambulance at the time of the attack, and her baby's premature death was attributed to the blockade and the attack. 1 fatality. [size=no report]",1
4-May-21,Protests,Peaceful protest,Protesters (Colombia),CNP: National Strike Committee; Labour Group (Colombia),6,,,0,60,Risaralda,Pereira,,Pereira,Subnational,"On 4 May 2021, in Pereira (Risaralda), protesters - including taxi and truck drivers - blocked roads as part of ongoing nationwide anti-government demonstrations organized by the National Strike Committee. [size=no report]",0
4-May-21,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,"Bogota, D.C.","Bogota, D.C.",,Bogota,National,"On 4 May 2021, in Bogota (Bogota, D.C.), demonstrators gathered to protest against the violence observed at recent demonstrations across the country. [size=no report]",0
4-May-21,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,Arauca,Arauca,,Arauca,National,"On 4 May 2021, in Arauca (Arauca), demonstrators gathered to protest against the violence observed at recent demonstrations across the country. [size=no report]",0
4-May-21,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,Santander,Floridablanca,,Floridablanca,National,"On 4 May 2021, in Floridablanca (Santander), demonstrators gathered to protest against the violence observed at recent demonstrations across the country. [size=no report]",0
4-May-21,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,Cauca,Balboa,,Balboa,National,"On 4 May 2021, in Balboa (Risaralda), demonstrators gathered to protest against the violence observed at recent demonstrations across the country. [size=no report]",0
